company_industry,llm_role_category_clean,skill,skill_label,postings_with_skill,total_group_postings,skill_share,skill_share_pct
Government / Public Sector,Reporting Analyst,skill_machine_learning,Machine Learning,0,5,0,0
Government / Public Sector,Reporting Analyst,skill_python,Python,0,5,0,0
Government / Public Sector,Reporting Analyst,skill_r,R,0,5,0,0
Government / Public Sector,Reporting Analyst,skill_sas,Sas,0,5,0,0
Government / Public Sector,Reporting Analyst,skill_sql,Sql,0,5,0,0
Government / Public Sector,Reporting Analyst,skill_statistics,Statistics,0,5,0,0
Government / Public Sector,Reporting Analyst,skill_tableau,Tableau,0,5,0,0
Healthcare,Analytics Manager,skill_data_analysis,Data Analysis,23,23,1,100
Healthcare,Analytics Manager,skill_reporting,Reporting,5,23,0.21739130434782608,21.73913043478261
Healthcare,Analytics Manager,skill_r,R,2,23,0.08695652173913043,8.695652173913043
Healthcare,Analytics Manager,skill_cloud,Cloud,0,23,0,0
Healthcare,Analytics Manager,skill_communication,Communication,0,23,0,0
Healthcare,Analytics Manager,skill_data_visualization,Data Visualization,0,23,0,0
Healthcare,Analytics Manager,skill_database,Database,0,23,0,0
Healthcare,Analytics Manager,skill_etl,Etl,0,23,0,0
Healthcare,Analytics Manager,skill_excel,Excel,0,23,0,0
Healthcare,Analytics Manager,skill_machine_learning,Machine Learning,0,23,0,0
Healthcare,Analytics Manager,skill_powerbi,Powerbi,0,23,0,0
Healthcare,Analytics Manager,skill_python,Python,0,23,0,0
Healthcare,Analytics Manager,skill_sas,Sas,0,23,0,0
Healthcare,Analytics Manager,skill_sql,Sql,0,23,0,0
Healthcare,Analytics Manager,skill_statistics,Statistics,0,23,0,0
Healthcare,Analytics Manager,skill_tableau,Tableau,0,23,0,0
Healthcare,Business Analyst,skill_reporting,Reporting,75,92,0.8152173913043478,81.52173913043478
Healthcare,Business Analyst,skill_data_analysis,Data Analysis,72,92,0.782608695652174,78.26086956521739
Healthcare,Business Analyst,skill_data_visualization,Data Visualization,72,92,0.782608695652174,78.26086956521739
Healthcare,Business Analyst,skill_excel,Excel,72,92,0.782608695652174,78.26086956521739
Healthcare,Business Analyst,skill_sql,Sql,72,92,0.782608695652174,78.26086956521739
Healthcare,Business Analyst,skill_tableau,Tableau,1,92,0.010869565217391304,1.0869565217391304
Healthcare,Business Analyst,skill_cloud,Cloud,0,92,0,0
Healthcare,Business Analyst,skill_communication,Communication,0,92,0,0
Healthcare,Business Analyst,skill_database,Database,0,92,0,0
Healthcare,Business Analyst,skill_etl,Etl,0,92,0,0
Healthcare,Business Analyst,skill_machine_learning,Machine Learning,0,92,0,0
Healthcare,Business Analyst,skill_powerbi,Powerbi,0,92,0,0
Healthcare,Business Analyst,skill_python,Python,0,92,0,0
Healthcare,Business Analyst,skill_r,R,0,92,0,0
Healthcare,Business Analyst,skill_sas,Sas,0,92,0,0
Healthcare,Business Analyst,skill_statistics,Statistics,0,92,0,0
Healthcare,Business Intelligence,skill_data_analysis,Data Analysis,4,4,1,100
Healthcare,Business Intelligence,skill_data_visualization,Data Visualization,1,4,0.25,25
Healthcare,Business Intelligence,skill_reporting,Reporting,1,4,0.25,25
Healthcare,Business Intelligence,skill_cloud,Cloud,0,4,0,0
Healthcare,Business Intelligence,skill_communication,Communication,0,4,0,0
Healthcare,Business Intelligence,skill_database,Database,0,4,0,0
Healthcare,Business Intelligence,skill_etl,Etl,0,4,0,0
Healthcare,Business Intelligence,skill_excel,Excel,0,4,0,0
Healthcare,Business Intelligence,skill_machine_learning,Machine Learning,0,4,0,0
Healthcare,Business Intelligence,skill_powerbi,Powerbi,0,4,0,0
Healthcare,Business Intelligence,skill_python,Python,0,4,0,0
Healthcare,Business Intelligence,skill_r,R,0,4,0,0
Healthcare,Business Intelligence,skill_sas,Sas,0,4,0,0
Healthcare,Business Intelligence,skill_sql,Sql,0,4,0,0
Healthcare,Business Intelligence,skill_statistics,Statistics,0,4,0,0
Healthcare,Business Intelligence,skill_tableau,Tableau,0,4,0,0
Healthcare,Data Analyst,skill_data_analysis,Data Analysis,11,37,0.2972972972972973,29.72972972972973
Healthcare,Data Analyst,skill_sql,Sql,7,37,0.1891891891891892,18.91891891891892
Healthcare,Data Analyst,skill_database,Database,5,37,0.13513513513513514,13.513513513513514
Healthcare,Data Analyst,skill_python,Python,4,37,0.10810810810810811,10.81081081081081
Healthcare,Data Analyst,skill_reporting,Reporting,4,37,0.10810810810810811,10.81081081081081
Healthcare,Data Analyst,skill_statistics,Statistics,3,37,0.08108108108108109,8.108108108108109
Healthcare,Data Analyst,skill_communication,Communication,1,37,0.02702702702702703,2.7027027027027026
Healthcare,Data Analyst,skill_excel,Excel,1,37,0.02702702702702703,2.7027027027027026
Healthcare,Data Analyst,skill_r,R,1,37,0.02702702702702703,2.7027027027027026
Healthcare,Data Analyst,skill_sas,Sas,1,37,0.02702702702702703,2.7027027027027026
Healthcare,Data Analyst,skill_cloud,Cloud,0,37,0,0
Healthcare,Data Analyst,skill_data_visualization,Data Visualization,0,37,0,0
Healthcare,Data Analyst,skill_etl,Etl,0,37,0,0
Healthcare,Data Analyst,skill_machine_learning,Machine Learning,0,37,0,0
Healthcare,Data Analyst,skill_powerbi,Powerbi,0,37,0,0
Healthcare,Data Analyst,skill_tableau,Tableau,0,37,0,0
Healthcare,Data Engineer,skill_etl,Etl,6,13,0.46153846153846156,46.15384615384615
Healthcare,Data Engineer,skill_cloud,Cloud,5,13,0.38461538461538464,38.46153846153847
Healthcare,Data Engineer,skill_data_analysis,Data Analysis,4,13,0.3076923076923077,30.76923076923077
Healthcare,Data Engineer,skill_python,Python,4,13,0.3076923076923077,30.76923076923077
Healthcare,Data Engineer,skill_sql,Sql,3,13,0.23076923076923078,23.076923076923077
Healthcare,Data Engineer,skill_database,Database,1,13,0.07692307692307693,7.6923076923076925
Healthcare,Data Engineer,skill_communication,Communication,0,13,0,0
Healthcare,Data Engineer,skill_data_visualization,Data Visualization,0,13,0,0
Healthcare,Data Engineer,skill_excel,Excel,0,13,0,0
Healthcare,Data Engineer,skill_machine_learning,Machine Learning,0,13,0,0
Healthcare,Data Engineer,skill_powerbi,Powerbi,0,13,0,0
Healthcare,Data Engineer,skill_r,R,0,13,0,0
Healthcare,Data Engineer,skill_reporting,Reporting,0,13,0,0
Healthcare,Data Engineer,skill_sas,Sas,0,13,0,0
Healthcare,Data Engineer,skill_statistics,Statistics,0,13,0,0
Healthcare,Data Engineer,skill_tableau,Tableau,0,13,0,0
Healthcare,Data Scientist,skill_data_analysis,Data Analysis,23,26,0.8846153846153846,88.46153846153845
Healthcare,Data Scientist,skill_statistics,Statistics,11,26,0.4230769230769231,42.30769230769231
Healthcare,Data Scientist,skill_etl,Etl,8,26,0.3076923076923077,30.76923076923077
Healthcare,Data Scientist,skill_machine_learning,Machine Learning,3,26,0.11538461538461539,11.538461538461538
Healthcare,Data Scientist,skill_communication,Communication,1,26,0.038461538461538464,3.8461538461538463
Healthcare,Data Scientist,skill_cloud,Cloud,0,26,0,0
Healthcare,Data Scientist,skill_data_visualization,Data Visualization,0,26,0,0
Healthcare,Data Scientist,skill_database,Database,0,26,0,0
Healthcare,Data Scientist,skill_excel,Excel,0,26,0,0
Healthcare,Data Scientist,skill_powerbi,Powerbi,0,26,0,0
Healthcare,Data Scientist,skill_python,Python,0,26,0,0
Healthcare,Data Scientist,skill_r,R,0,26,0,0
Healthcare,Data Scientist,skill_reporting,Reporting,0,26,0,0
Healthcare,Data Scientist,skill_sas,Sas,0,26,0,0
Healthcare,Data Scientist,skill_sql,Sql,0,26,0,0
Healthcare,Data Scientist,skill_tableau,Tableau,0,26,0,0
Healthcare,Database Role,skill_database,Database,10,11,0.9090909090909091,90.9090909090909
Healthcare,Database Role,skill_reporting,Reporting,6,11,0.5454545454545454,54.54545454545454
Healthcare,Database Role,skill_data_analysis,Data Analysis,3,11,0.2727272727272727,27.27272727272727
Healthcare,Database Role,skill_sql,Sql,1,11,0.09090909090909091,9.090909090909092
Healthcare,Database Role,skill_cloud,Cloud,0,11,0,0
Healthcare,Database Role,skill_communication,Communication,0,11,0,0
Healthcare,Database Role,skill_data_visualization,Data Visualization,0,11,0,0
Healthcare,Database Role,skill_etl,Etl,0,11,0,0
Healthcare,Database Role,skill_excel,Excel,0,11,0,0
Healthcare,Database Role,skill_machine_learning,Machine Learning,0,11,0,0
Healthcare,Database Role,skill_powerbi,Powerbi,0,11,0,0
Healthcare,Database Role,skill_python,Python,0,11,0,0
Healthcare,Database Role,skill_r,R,0,11,0,0
Healthcare,Database Role,skill_sas,Sas,0,11,0,0
Healthcare,Database Role,skill_statistics,Statistics,0,11,0,0
Healthcare,Database Role,skill_tableau,Tableau,0,11,0,0
Healthcare,Financial Analyst,skill_reporting,Reporting,28,38,0.7368421052631579,73.68421052631578
Healthcare,Financial Analyst,skill_data_analysis,Data Analysis,25,38,0.6578947368421053,65.78947368421053
Healthcare,Financial Analyst,skill_statistics,Statistics,4,38,0.10526315789473684,10.526315789473683
Healthcare,Financial Analyst,skill_database,Database,2,38,0.05263157894736842,5.263157894736842
Healthcare,Financial Analyst,skill_communication,Communication,1,38,0.02631578947368421,2.631578947368421
Healthcare,Financial Analyst,skill_data_visualization,Data Visualization,1,38,0.02631578947368421,2.631578947368421
Healthcare,Financial Analyst,skill_excel,Excel,1,38,0.02631578947368421,2.631578947368421
Healthcare,Financial Analyst,skill_r,R,1,38,0.02631578947368421,2.631578947368421
Healthcare,Financial Analyst,skill_cloud,Cloud,0,38,0,0
Healthcare,Financial Analyst,skill_etl,Etl,0,38,0,0
Healthcare,Financial Analyst,skill_machine_learning,Machine Learning,0,38,0,0
Healthcare,Financial Analyst,skill_powerbi,Powerbi,0,38,0,0
Healthcare,Financial Analyst,skill_python,Python,0,38,0,0
Healthcare,Financial Analyst,skill_sas,Sas,0,38,0,0
Healthcare,Financial Analyst,skill_sql,Sql,0,38,0,0
Healthcare,Financial Analyst,skill_tableau,Tableau,0,38,0,0
Healthcare,Market Research Analyst,skill_r,R,51,59,0.864406779661017,86.4406779661017
Healthcare,Market Research Analyst,skill_data_analysis,Data Analysis,5,59,0.0847457627118644,8.47457627118644
Healthcare,Market Research Analyst,skill_excel,Excel,1,59,0.01694915254237288,1.694915254237288
Healthcare,Market Research Analyst,skill_reporting,Reporting,1,59,0.01694915254237288,1.694915254237288
Healthcare,Market Research Analyst,skill_cloud,Cloud,0,59,0,0
Healthcare,Market Research Analyst,skill_communication,Communication,0,59,0,0
Healthcare,Market Research Analyst,skill_data_visualization,Data Visualization,0,59,0,0
Healthcare,Market Research Analyst,skill_database,Database,0,59,0,0
Healthcare,Market Research Analyst,skill_etl,Etl,0,59,0,0
Healthcare,Market Research Analyst,skill_machine_learning,Machine Learning,0,59,0,0
Healthcare,Market Research Analyst,skill_powerbi,Powerbi,0,59,0,0
Healthcare,Market Research Analyst,skill_python,Python,0,59,0,0
Healthcare,Market Research Analyst,skill_sas,Sas,0,59,0,0
Healthcare,Market Research Analyst,skill_sql,Sql,0,59,0,0
Healthcare,Market Research Analyst,skill_statistics,Statistics,0,59,0,0
Healthcare,Market Research Analyst,skill_tableau,Tableau,0,59,0,0
Healthcare,Operations Analyst,skill_data_analysis,Data Analysis,4,29,0.13793103448275862,13.793103448275861
Healthcare,Operations Analyst,skill_data_visualization,Data Visualization,2,29,0.06896551724137931,6.896551724137931
Healthcare,Operations Analyst,skill_reporting,Reporting,2,29,0.06896551724137931,6.896551724137931
Healthcare,Operations Analyst,skill_cloud,Cloud,0,29,0,0
Healthcare,Operations Analyst,skill_communication,Communication,0,29,0,0
Healthcare,Operations Analyst,skill_database,Database,0,29,0,0
Healthcare,Operations Analyst,skill_etl,Etl,0,29,0,0
Healthcare,Operations Analyst,skill_excel,Excel,0,29,0,0
Healthcare,Operations Analyst,skill_machine_learning,Machine Learning,0,29,0,0
Healthcare,Operations Analyst,skill_powerbi,Powerbi,0,29,0,0
Healthcare,Operations Analyst,skill_python,Python,0,29,0,0
Healthcare,Operations Analyst,skill_r,R,0,29,0,0
Healthcare,Operations Analyst,skill_sas,Sas,0,29,0,0
Healthcare,Operations Analyst,skill_sql,Sql,0,29,0,0
Healthcare,Operations Analyst,skill_statistics,Statistics,0,29,0,0
Healthcare,Operations Analyst,skill_tableau,Tableau,0,29,0,0
Healthcare,Other Data/Analytics Role,skill_data_analysis,Data Analysis,5,22,0.22727272727272727,22.727272727272727
Healthcare,Other Data/Analytics Role,skill_reporting,Reporting,5,22,0.22727272727272727,22.727272727272727
Healthcare,Other Data/Analytics Role,skill_database,Database,1,22,0.045454545454545456,4.545454545454546
Healthcare,Other Data/Analytics Role,skill_cloud,Cloud,0,22,0,0
Healthcare,Other Data/Analytics Role,skill_communication,Communication,0,22,0,0
Healthcare,Other Data/Analytics Role,skill_data_visualization,Data Visualization,0,22,0,0
Healthcare,Other Data/Analytics Role,skill_etl,Etl,0,22,0,0
Healthcare,Other Data/Analytics Role,skill_excel,Excel,0,22,0,0
Healthcare,Other Data/Analytics Role,skill_machine_learning,Machine Learning,0,22,0,0
Healthcare,Other Data/Analytics Role,skill_powerbi,Powerbi,0,22,0,0
Healthcare,Other Data/Analytics Role,skill_python,Python,0,22,0,0
Healthcare,Other Data/Analytics Role,skill_r,R,0,22,0,0
Healthcare,Other Data/Analytics Role,skill_sas,Sas,0,22,0,0
Healthcare,Other Data/Analytics Role,skill_sql,Sql,0,22,0,0
Healthcare,Other Data/Analytics Role,skill_statistics,Statistics,0,22,0,0
Healthcare,Other Data/Analytics Role,skill_tableau,Tableau,0,22,0,0
Healthcare,Product Analyst,skill_data_analysis,Data Analysis,40,98,0.40816326530612246,40.816326530612244
Healthcare,Product Analyst,skill_reporting,Reporting,2,98,0.02040816326530612,2.0408163265306123
Healthcare,Product Analyst,skill_communication,Communication,1,98,0.01020408163265306,1.0204081632653061
Healthcare,Product Analyst,skill_cloud,Cloud,0,98,0,0
Healthcare,Product Analyst,skill_data_visualization,Data Visualization,0,98,0,0
Healthcare,Product Analyst,skill_database,Database,0,98,0,0
Healthcare,Product Analyst,skill_etl,Etl,0,98,0,0
Healthcare,Product Analyst,skill_excel,Excel,0,98,0,0
Healthcare,Product Analyst,skill_machine_learning,Machine Learning,0,98,0,0
Healthcare,Product Analyst,skill_powerbi,Powerbi,0,98,0,0
Healthcare,Product Analyst,skill_python,Python,0,98,0,0
Healthcare,Product Analyst,skill_r,R,0,98,0,0
Healthcare,Product Analyst,skill_sas,Sas,0,98,0,0
Healthcare,Product Analyst,skill_sql,Sql,0,98,0,0
Healthcare,Product Analyst,skill_statistics,Statistics,0,98,0,0
Healthcare,Product Analyst,skill_tableau,Tableau,0,98,0,0
Healthcare,Reporting Analyst,skill_reporting,Reporting,88,88,1,100
Healthcare,Reporting Analyst,skill_data_visualization,Data Visualization,38,88,0.4318181818181818,43.18181818181818
Healthcare,Reporting Analyst,skill_communication,Communication,36,88,0.4090909090909091,40.909090909090914
Healthcare,Reporting Analyst,skill_data_analysis,Data Analysis,1,88,0.011363636363636364,1.1363636363636365
Healthcare,Reporting Analyst,skill_r,R,1,88,0.011363636363636364,1.1363636363636365
Healthcare,Reporting Analyst,skill_tableau,Tableau,1,88,0.011363636363636364,1.1363636363636365
Healthcare,Reporting Analyst,skill_cloud,Cloud,0,88,0,0
Healthcare,Reporting Analyst,skill_database,Database,0,88,0,0
Healthcare,Reporting Analyst,skill_etl,Etl,0,88,0,0
Healthcare,Reporting Analyst,skill_excel,Excel,0,88,0,0
Healthcare,Reporting Analyst,skill_machine_learning,Machine Learning,0,88,0,0
Healthcare,Reporting Analyst,skill_powerbi,Powerbi,0,88,0,0
Healthcare,Reporting Analyst,skill_python,Python,0,88,0,0
Healthcare,Reporting Analyst,skill_sas,Sas,0,88,0,0
Healthcare,Reporting Analyst,skill_sql,Sql,0,88,0,0
Healthcare,Reporting Analyst,skill_statistics,Statistics,0,88,0,0
Hospitality,Analytics Manager,skill_data_analysis,Data Analysis,1,1,1,100
Hospitality,Analytics Manager,skill_reporting,Reporting,1,1,1,100
Hospitality,Analytics Manager,skill_cloud,Cloud,0,1,0,0
Hospitality,Analytics Manager,skill_communication,Communication,0,1,0,0
Hospitality,Analytics Manager,skill_data_visualization,Data Visualization,0,1,0,0
Hospitality,Analytics Manager,skill_database,Database,0,1,0,0
Hospitality,Analytics Manager,skill_etl,Etl,0,1,0,0
Hospitality,Analytics Manager,skill_excel,Excel,0,1,0,0
Hospitality,Analytics Manager,skill_machine_learning,Machine Learning,0,1,0,0
Hospitality,Analytics Manager,skill_powerbi,Powerbi,0,1,0,0
